営業日,商品コード,商品名,カテゴリ1コード,カテゴリ1,カテゴリ2コード,カテゴリ2,カテゴリ3コード,カテゴリ3,カテゴリ4コード,カテゴリ4,カテゴリ5コード,カテゴリ5,平均単価,売上数量,売上金額
2021/08/24(火),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/08/24(火),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/08/24(火),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/08/24(火),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/08/24(火),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥220,1,¥220
2021/08/24(火),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",3,"¥3,300"
2021/08/24(火),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",5,"¥5,000"
2021/08/24(火),215,TO)レモンチキンチョップ,15,テイクアウト,21,TO)弁当,,,,,,,¥980,1,¥980
2021/08/24(火),218,ミニ冰皮月餅セット,39,イベント,47,季節限定,,,,,,,"¥1,845",4,"¥7,380"
2021/08/25(水),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,3,"¥2,970"
2021/08/25(水),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/08/25(水),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/08/25(水),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/08/25(水),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/08/25(水),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/08/25(水),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",1,"¥1,000"
2021/08/25(水),216,チェンドル,5,ディナーメニュー,10,デザート,,,,,,,¥750,1,¥750
2021/08/26(木),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,1,¥990
2021/08/26(木),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/08/26(木),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,1,¥990
2021/08/26(木),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/08/26(木),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",1,"¥1,210"
2021/08/26(木),13,醤油チキンライス,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",1,"¥1,210"
2021/08/26(木),14,野菜春雨炒め,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/08/26(木),16,手羽先の塩卵唐揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/08/26(木),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/08/26(木),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/08/26(木),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/08/26(木),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/08/26(木),134,ドラゴンフルーツシャーベット,5,ディナーメニュー,10,デザート,,,,,,,¥385,1,¥385
2021/08/26(木),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/08/26(木),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",5,"¥5,000"
2021/08/26(木),216,チェンドル,5,ディナーメニュー,10,デザート,,,,,,,¥750,1,¥750
2021/08/26(木),217,サンバルソース,42,雑貨,46,ソース,,,,,,,¥480,2,¥960
2021/08/27(金),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,1,¥990
2021/08/27(金),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,1,¥990
2021/08/27(金),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/08/27(金),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,1,¥550
2021/08/27(金),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/08/27(金),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/08/27(金),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,3,"¥2,916"
2021/08/27(金),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,2,"¥1,980"
2021/08/27(金),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,3,¥495
2021/08/27(金),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/08/27(金),110,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥320,1,¥320
2021/08/27(金),134,ドラゴンフルーツシャーベット,5,ディナーメニュー,10,デザート,,,,,,,¥385,1,¥385
2021/08/27(金),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",3,"¥3,300"
2021/08/27(金),179,タンブラーバッグ,42,雑貨,43,トートバッグ,,,,,,,¥759,1,¥759
2021/08/27(金),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",5,"¥5,000"
2021/08/27(金),215,TO)レモンチキンチョップ,15,テイクアウト,21,TO)弁当,,,,,,,¥980,1,¥980
2021/08/27(金),217,サンバルソース,42,雑貨,46,ソース,,,,,,,¥480,1,¥480
2021/08/27(金),218,ミニ冰皮月餅セット,39,イベント,47,季節限定,,,,,,,"¥1,845",2,"¥3,690"
2021/08/28(土),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",8,"¥9,680"
2021/08/28(土),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",12,"¥14,520"
2021/08/28(土),14,野菜春雨炒め,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/08/28(土),15,南乳唐揚げ豚,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,4,"¥3,080"
2021/08/28(土),16,手羽先の塩卵唐揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,3,"¥2,310"
2021/08/28(土),17,茹で野菜自家製ソース,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,2,"¥1,540"
2021/08/28(土),19,揚げ饅頭 ｶﾚｰﾁｷﾝ付,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/08/28(土),20,チキンライス,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥220,3,¥660
2021/08/28(土),21,ココナッツライス,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥220,1,¥220
2021/08/28(土),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,15,"¥5,775"
2021/08/28(土),29,紅茶,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/08/28(土),30,コーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,2,¥770
2021/08/28(土),40,ミロ,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,3,"¥1,155"
2021/08/28(土),41,緑茶,5,ディナーメニュー,12,ドリンク,,,,,,,¥330,1,¥330
2021/08/28(土),97,ｶﾎﾞﾁｬﾉひき肉和え,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/08/28(土),99,肉詰め厚揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,2,"¥1,540"
2021/08/28(土),110,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥320,3,¥960
2021/08/28(土),111,全粒粉単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥385,2,¥770
2021/08/28(土),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥495,6,"¥2,970"
2021/08/28(土),168,擂茶,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,320",5,"¥6,600"
2021/08/28(土),183,フルーツ・ロジャ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,3,"¥2,310"
2021/08/28(土),184,揚げワンタン,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,3,"¥2,310"
2021/08/28(土),196,D)お子様セット,5,ディナーメニュー,7,L)ご飯,,,,,,,¥770,1,¥770
2021/08/28(土),199,半熟卵,32,アフタヌーンティー,34,AF)単品,,,,,,,¥55,6,¥330
2021/08/28(土),214,D)レモンチキンチョップ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,200",5,"¥6,000"
2021/08/28(土),216,チェンドル,5,ディナーメニュー,10,デザート,,,,,,,¥750,10,"¥7,500"
2021/08/28(土),217,サンバルソース,42,雑貨,46,ソース,,,,,,,¥480,4,"¥1,920"
2021/08/28(土),218,ミニ冰皮月餅セット,39,イベント,47,季節限定,,,,,,,"¥1,845",9,"¥16,605"
2021/08/30(月),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,3,"¥2,970"
2021/08/30(月),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/08/30(月),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,2,"¥1,980"
2021/08/30(月),7,ｾｯﾄ)紅茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/08/30(月),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/08/30(月),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",4,"¥4,840"
2021/08/30(月),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",2,"¥2,420"
2021/08/30(月),14,野菜春雨炒め,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/08/30(月),20,チキンライス,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥220,1,¥220
2021/08/30(月),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,6,"¥2,310"
2021/08/30(月),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,2,"¥1,980"
2021/08/30(月),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/08/30(月),99,肉詰め厚揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,2,"¥1,540"
2021/08/30(月),110,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥320,1,¥320
2021/08/30(月),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/08/30(月),178,トートバッグ（ﾅｼﾚﾏｯ）,42,雑貨,43,トートバッグ,,,,,,,"¥1,639",1,"¥1,639"
2021/08/30(月),184,揚げワンタン,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,3,"¥2,310"
2021/08/30(月),199,半熟卵,32,アフタヌーンティー,34,AF)単品,,,,,,,¥55,2,¥110
2021/08/30(月),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",3,"¥3,000"
2021/08/30(月),215,TO)レモンチキンチョップ,15,テイクアウト,21,TO)弁当,,,,,,,¥980,1,¥980
2021/08/30(月),216,チェンドル,5,ディナーメニュー,10,デザート,,,,,,,¥750,2,"¥1,500"
2021/08/30(月),217,サンバルソース,42,雑貨,46,ソース,,,,,,,¥480,2,¥960
2021/08/31(火),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,2,"¥1,980"
2021/08/31(火),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/08/31(火),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,1,¥990
2021/08/31(火),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,3,¥495
2021/08/31(火),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,1,¥550
2021/08/31(火),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,3,"¥2,916"
2021/08/31(火),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/08/31(火),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/08/31(火),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/08/31(火),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/08/31(火),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",5,"¥5,000"
2021/08/31(火),215,TO)レモンチキンチョップ,15,テイクアウト,21,TO)弁当,,,,,,,¥980,1,¥980
2021/08/31(火),218,ミニ冰皮月餅セット,39,イベント,47,季節限定,,,,,,,"¥1,845",2,"¥3,690"
2021/09/01(水),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,1,¥990
2021/09/01(水),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/09/01(水),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/09/01(水),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,1,¥550
2021/09/01(水),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/09/01(水),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,3,¥495
2021/09/01(水),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/09/01(水),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/09/01(水),181,ピーナッツのお汁粉(花生糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,1,¥400
2021/09/01(水),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",2,"¥2,000"
2021/09/02(木),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,2,"¥1,980"
2021/09/02(木),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/09/02(木),30,コーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/09/02(木),57,TO)カレーラクサ麺,15,テイクアウト,6,L)麺,,,,,,,¥972,1,¥972
2021/09/02(木),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/09/02(木),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/09/02(木),110,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥320,1,¥320
2021/09/02(木),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",2,"¥2,200"
2021/09/02(木),169,TO) 擂茶,15,テイクアウト,21,TO)弁当,,,,,,,"¥1,080",1,"¥1,080"
2021/09/02(木),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",3,"¥3,000"
2021/09/02(木),218,ミニ冰皮月餅セット,39,イベント,47,季節限定,,,,,,,"¥1,845",1,"¥1,845"
2021/09/03(金),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,2,"¥1,980"
2021/09/03(金),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,2,"¥1,980"
2021/09/03(金),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,2,"¥1,980"
2021/09/03(金),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/09/03(金),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/09/03(金),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,1,¥990
2021/09/03(金),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/09/03(金),97,ｶﾎﾞﾁｬﾉひき肉和え,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/09/03(金),99,肉詰め厚揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/09/03(金),111,全粒粉単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥385,1,¥385
2021/09/03(金),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/09/03(金),199,半熟卵,32,アフタヌーンティー,34,AF)単品,,,,,,,¥55,2,¥110
2021/09/03(金),202,TO)南乳唐揚げ豚,15,テイクアウト,22,TO)ティフィン,,,,,,,¥756,1,¥756
2021/09/03(金),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",3,"¥3,000"
2021/09/03(金),215,TO)レモンチキンチョップ,15,テイクアウト,21,TO)弁当,,,,,,,¥980,1,¥980
2021/09/03(金),217,サンバルソース,42,雑貨,46,ソース,,,,,,,¥480,2,¥960
2021/09/03(金),218,ミニ冰皮月餅セット,39,イベント,47,季節限定,,,,,,,"¥1,845",2,"¥3,690"
2021/09/04(土),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",4,"¥4,840"
2021/09/04(土),23,仙草ゼリー,5,ディナーメニュー,10,デザート,,,,,,,¥385,1,¥385
2021/09/04(土),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,3,"¥1,155"
2021/09/04(土),40,ミロ,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/09/04(土),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥495,1,¥495
2021/09/04(土),168,擂茶,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,320",5,"¥6,600"
2021/09/04(土),169,TO) 擂茶,15,テイクアウト,21,TO)弁当,,,,,,,"¥1,080",1,"¥1,080"
2021/09/04(土),183,フルーツ・ロジャ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,2,"¥1,540"
2021/09/04(土),184,揚げワンタン,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/09/04(土),216,チェンドル,5,ディナーメニュー,10,デザート,,,,,,,¥750,2,"¥1,500"
2021/09/04(土),217,サンバルソース,42,雑貨,46,ソース,,,,,,,¥480,2,¥960
2021/09/04(土),218,ミニ冰皮月餅セット,39,イベント,47,季節限定,,,,,,,"¥1,845",5,"¥9,225"
2021/09/07(火),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,4,"¥3,960"
2021/09/07(火),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/09/07(火),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,1,¥990
2021/09/07(火),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",1,"¥1,210"
2021/09/07(火),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,2,"¥1,100"
2021/09/07(火),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/09/07(火),40,ミロ,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,3,"¥1,155"
2021/09/07(火),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/09/07(火),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,7,"¥1,155"
2021/09/07(火),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",3,"¥3,300"
2021/09/07(火),181,ピーナッツのお汁粉(花生糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,1,¥400
2021/09/07(火),199,半熟卵,32,アフタヌーンティー,34,AF)単品,,,,,,,¥55,1,¥55
2021/09/07(火),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",4,"¥4,000"
2021/09/07(火),216,チェンドル,5,ディナーメニュー,10,デザート,,,,,,,¥750,1,¥750
2021/09/07(火),217,サンバルソース,42,雑貨,46,ソース,,,,,,,¥480,3,"¥1,440"
2021/09/07(火),218,ミニ冰皮月餅セット,39,イベント,47,季節限定,,,,,,,"¥1,845",4,"¥7,380"
2021/09/08(水),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,2,"¥1,980"
2021/09/08(水),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,6,"¥5,940"
2021/09/08(水),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,1,¥990
2021/09/08(水),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/09/08(水),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,1,¥550
2021/09/08(水),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/09/08(水),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/09/08(水),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,6,"¥5,940"
2021/09/08(水),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/09/08(水),156,ダルゴナコーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥550,1,¥550
2021/09/08(水),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",1,"¥1,100"
2021/09/08(水),180,黒ゴマのお汁粉(芝麻糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,1,¥400
2021/09/08(水),213,L)レモンチキンチョップ,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,000",7,"¥7,000"
2021/09/08(水),215,TO)レモンチキンチョップ,15,テイクアウト,21,TO)弁当,,,,,,,¥980,1,¥980
2021/09/08(水),217,サンバルソース,42,雑貨,46,ソース,,,,,,,¥480,3,"¥1,440"
2021/09/08(水),218,ミニ冰皮月餅セット,39,イベント,47,季節限定,,,,,,,"¥1,845",6,"¥11,070"
2021/09/09(木),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,3,"¥2,970"
2021/09/09(木),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/09/09(木),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/09/09(木),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",1,"¥1,210"
2021/09/09(木),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",1,"¥1,210"
